language,url
Arabic (Modern Standard),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (North Levantine Spoken),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Palestinian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Gulf),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Hijazi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Kuwaiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Lebanese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Borno Nigerian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Iraqi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (San'ani),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Negev),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Syrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Tunisian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/921_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/922_Paper.pdf
Hindi,http://www.lrec-conf.org/proceedings/lrec2014/pdf/922_Paper.pdf
Mono (in United States),http://www.lrec-conf.org/proceedings/lrec2014/pdf/926_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/929_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/934_Paper.pdf
Czech,http://www.lrec-conf.org/proceedings/lrec2014/pdf/935_Paper.pdf
Greek (Cypriot),http://www.lrec-conf.org/proceedings/lrec2014/pdf/940_Paper.pdf
Greek (Modern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/940_Paper.pdf
Italian (Fiorentino),http://www.lrec-conf.org/proceedings/lrec2014/pdf/95_Paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/95_Paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2014/pdf/95_Paper.pdf
Italian (Genoa),http://www.lrec-conf.org/proceedings/lrec2014/pdf/95_Paper.pdf
Italian (Napolitanian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/95_Paper.pdf
Italian (Turinese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/95_Paper.pdf
Icelandic,http://www.lrec-conf.org/proceedings/lrec2014/pdf/954_Paper.pdf
Arabic (Chadian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Beirut),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Bahrain),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Egyptian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Eastern Libyan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Bani-Hassan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Kormakiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Moroccan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Modern Standard),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (North Levantine Spoken),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Palestinian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Gulf),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Hijazi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Kuwaiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Lebanese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Borno Nigerian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Iraqi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (San'ani),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Negev),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Syrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Arabic (Tunisian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/956_Paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2014/pdf/959_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/967_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
Greek (Cypriot),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
Greek (Modern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/973_Paper.pdf
Norwegian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/978_Paper.pdf
Dutch (Brabantic),http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Dutch (Limburg),http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Dutch (Zeeuws),http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Frisian (Eastern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Frisian (North),http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Frisian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Frisian (Western),http://www.lrec-conf.org/proceedings/lrec2014/pdf/983_Paper.pdf
Czech,http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/99_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/995_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/998_Paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2014/pdf/998_Paper.pdf
Arabic (Chadian),https://aclanthology.org/D14-2007
Arabic (Beirut),https://aclanthology.org/D14-2007
Arabic (Bahrain),https://aclanthology.org/D14-2007
Arabic (Egyptian),https://aclanthology.org/D14-2007
Arabic (Eastern Libyan),https://aclanthology.org/D14-2007
Arabic (Bani-Hassan),https://aclanthology.org/D14-2007
Arabic (Kormakiti),https://aclanthology.org/D14-2007
Arabic (Moroccan),https://aclanthology.org/D14-2007
Arabic (Modern Standard),https://aclanthology.org/D14-2007
Arabic (North Levantine Spoken),https://aclanthology.org/D14-2007
Arabic (Palestinian),https://aclanthology.org/D14-2007
Arabic (Gulf),https://aclanthology.org/D14-2007
Arabic (Hijazi),https://aclanthology.org/D14-2007
Arabic (Kuwaiti),https://aclanthology.org/D14-2007
Arabic (Lebanese),https://aclanthology.org/D14-2007
Arabic (Borno Nigerian),https://aclanthology.org/D14-2007
Arabic (Iraqi),https://aclanthology.org/D14-2007
Arabic (San'ani),https://aclanthology.org/D14-2007
Arabic (Negev),https://aclanthology.org/D14-2007
Arabic (Syrian),https://aclanthology.org/D14-2007
Arabic (Tunisian),https://aclanthology.org/D14-2007
English,https://aclanthology.org/2014.lilt-11.3
Greek (Cypriot),https://aclanthology.org/2014.lilt-11.5
Greek (Modern),https://aclanthology.org/2014.lilt-11.5
French,https://aclanthology.org/2014.lilt-11.6
English,https://aclanthology.org/2014.lilt-11.7
French,https://aclanthology.org/2014.lilt-11.7
English,https://aclanthology.org/2014.amta-wptp.1
Spanish,https://aclanthology.org/2014.amta-wptp.1
Spanish (Canary Islands),https://aclanthology.org/2014.amta-wptp.1
Basque (Bidasoa Valley),https://aclanthology.org/2014.amta-wptp.2
Basque (Gernica),https://aclanthology.org/2014.amta-wptp.2
Basque (Hondarribia),https://aclanthology.org/2014.amta-wptp.2
Basque (Basaburua and Imoz),https://aclanthology.org/2014.amta-wptp.2
Basque (Lekeitio),https://aclanthology.org/2014.amta-wptp.2
Basque (Northern High Navarrese),https://aclanthology.org/2014.amta-wptp.2
Basque (Oñati),https://aclanthology.org/2014.amta-wptp.2
Basque (Roncalese),https://aclanthology.org/2014.amta-wptp.2
Basque (Sakana),https://aclanthology.org/2014.amta-wptp.2
Basque (Zeberio),https://aclanthology.org/2014.amta-wptp.2
Basque (Souletin),https://aclanthology.org/2014.amta-wptp.2
Basque,https://aclanthology.org/2014.amta-wptp.2
English,https://aclanthology.org/2014.amta-wptp.2
English,https://aclanthology.org/2014.amta-wptp.3
French,https://aclanthology.org/2014.amta-wptp.3
Dutch (Brabantic),https://aclanthology.org/2014.amta-wptp.5
Dutch (Limburg),https://aclanthology.org/2014.amta-wptp.5
Dutch,https://aclanthology.org/2014.amta-wptp.5
Dutch (Zeeuws),https://aclanthology.org/2014.amta-wptp.5
English,https://aclanthology.org/2014.amta-wptp.5
German (Upper Austrian),https://aclanthology.org/2014.amta-wptp.5
German (Bavarian),https://aclanthology.org/2014.amta-wptp.5
German (Bern),https://aclanthology.org/2014.amta-wptp.5
German (Berlin),https://aclanthology.org/2014.amta-wptp.5
German,https://aclanthology.org/2014.amta-wptp.5
German (Hannover),https://aclanthology.org/2014.amta-wptp.5
German (Mansfeldisch),https://aclanthology.org/2014.amta-wptp.5
German (Ostschweiz),https://aclanthology.org/2014.amta-wptp.5
German (Appenzell),https://aclanthology.org/2014.amta-wptp.5
German (Ripuarian),https://aclanthology.org/2014.amta-wptp.5
German (Thurgau),https://aclanthology.org/2014.amta-wptp.5
German (Thuringian),https://aclanthology.org/2014.amta-wptp.5
German (Timisoara),https://aclanthology.org/2014.amta-wptp.5
German (Viennese),https://aclanthology.org/2014.amta-wptp.5
German (Westphalian),https://aclanthology.org/2014.amta-wptp.5
German (Zurich),https://aclanthology.org/2014.amta-wptp.5
English,https://aclanthology.org/2014.amta-wptp.7
Spanish,https://aclanthology.org/2014.amta-wptp.7
Spanish (Canary Islands),https://aclanthology.org/2014.amta-wptp.7
French,https://aclanthology.org/2014.amta-wptp.16
Spanish,https://aclanthology.org/2014.amta-wptp.16
Spanish (Canary Islands),https://aclanthology.org/2014.amta-wptp.16
Arabic (Chadian),https://aclanthology.org/2014.amta-researchers.3
Arabic (Beirut),https://aclanthology.org/2014.amta-researchers.3
Arabic (Bahrain),https://aclanthology.org/2014.amta-researchers.3
Arabic (Egyptian),https://aclanthology.org/2014.amta-researchers.3
Arabic (Eastern Libyan),https://aclanthology.org/2014.amta-researchers.3
Arabic (Bani-Hassan),https://aclanthology.org/2014.amta-researchers.3
Arabic (Kormakiti),https://aclanthology.org/2014.amta-researchers.3
Arabic (Moroccan),https://aclanthology.org/2014.amta-researchers.3
Arabic (Modern Standard),https://aclanthology.org/2014.amta-researchers.3
Arabic (North Levantine Spoken),https://aclanthology.org/2014.amta-researchers.3
Arabic (Palestinian),https://aclanthology.org/2014.amta-researchers.3
Arabic (Gulf),https://aclanthology.org/2014.amta-researchers.3
Arabic (Hijazi),https://aclanthology.org/2014.amta-researchers.3
Arabic (Kuwaiti),https://aclanthology.org/2014.amta-researchers.3
Arabic (Lebanese),https://aclanthology.org/2014.amta-researchers.3
Arabic (Borno Nigerian),https://aclanthology.org/2014.amta-researchers.3
Arabic (Iraqi),https://aclanthology.org/2014.amta-researchers.3
Arabic (San'ani),https://aclanthology.org/2014.amta-researchers.3
Arabic (Negev),https://aclanthology.org/2014.amta-researchers.3
Arabic (Syrian),https://aclanthology.org/2014.amta-researchers.3
Arabic (Tunisian),https://aclanthology.org/2014.amta-researchers.3
English,https://aclanthology.org/2014.amta-researchers.3
French,https://aclanthology.org/2014.amta-researchers.3
Polish,https://aclanthology.org/2014.amta-researchers.9
English,https://aclanthology.org/2014.amta-researchers.17
German (Upper Austrian),https://aclanthology.org/2014.amta-researchers.17
German (Bavarian),https://aclanthology.org/2014.amta-researchers.17
German (Bern),https://aclanthology.org/2014.amta-researchers.17
German (Berlin),https://aclanthology.org/2014.amta-researchers.17
German,https://aclanthology.org/2014.amta-researchers.17
German (Hannover),https://aclanthology.org/2014.amta-researchers.17
German (Mansfeldisch),https://aclanthology.org/2014.amta-researchers.17
German (Ostschweiz),https://aclanthology.org/2014.amta-researchers.17
German (Appenzell),https://aclanthology.org/2014.amta-researchers.17
German (Ripuarian),https://aclanthology.org/2014.amta-researchers.17
German (Thurgau),https://aclanthology.org/2014.amta-researchers.17
German (Thuringian),https://aclanthology.org/2014.amta-researchers.17
German (Timisoara),https://aclanthology.org/2014.amta-researchers.17
German (Viennese),https://aclanthology.org/2014.amta-researchers.17
German (Westphalian),https://aclanthology.org/2014.amta-researchers.17
German (Zurich),https://aclanthology.org/2014.amta-researchers.17
English,https://aclanthology.org/2014.amta-researchers.20
French,https://aclanthology.org/2014.amta-researchers.20
Arabic (Chadian),https://aclanthology.org/2014.amta-researchers.23
Arabic (Beirut),https://aclanthology.org/2014.amta-researchers.23
Arabic (Bahrain),https://aclanthology.org/2014.amta-researchers.23
Arabic (Egyptian),https://aclanthology.org/2014.amta-researchers.23
Arabic (Eastern Libyan),https://aclanthology.org/2014.amta-researchers.23
Arabic (Bani-Hassan),https://aclanthology.org/2014.amta-researchers.23
Arabic (Kormakiti),https://aclanthology.org/2014.amta-researchers.23
Arabic (Moroccan),https://aclanthology.org/2014.amta-researchers.23
Arabic (Modern Standard),https://aclanthology.org/2014.amta-researchers.23
Arabic (North Levantine Spoken),https://aclanthology.org/2014.amta-researchers.23
Arabic (Palestinian),https://aclanthology.org/2014.amta-researchers.23
Arabic (Gulf),https://aclanthology.org/2014.amta-researchers.23
Arabic (Hijazi),https://aclanthology.org/2014.amta-researchers.23
Arabic (Kuwaiti),https://aclanthology.org/2014.amta-researchers.23
Arabic (Lebanese),https://aclanthology.org/2014.amta-researchers.23
Arabic (Borno Nigerian),https://aclanthology.org/2014.amta-researchers.23
Arabic (Iraqi),https://aclanthology.org/2014.amta-researchers.23
Arabic (San'ani),https://aclanthology.org/2014.amta-researchers.23
Arabic (Negev),https://aclanthology.org/2014.amta-researchers.23
Arabic (Syrian),https://aclanthology.org/2014.amta-researchers.23
Arabic (Tunisian),https://aclanthology.org/2014.amta-researchers.23
French,https://aclanthology.org/2014.amta-researchers.23
Malagasy,https://aclanthology.org/2014.amta-researchers.24
Arabic (Chadian),https://aclanthology.org/2014.amta-researchers.25
Arabic (Beirut),https://aclanthology.org/2014.amta-researchers.25
Arabic (Bahrain),https://aclanthology.org/2014.amta-researchers.25
